GEOID,NAME,county,pct_rent_occ,pct_own_occ
25005640700,"Census Tract 6407, Bristol County, Massachusetts",Bristol,43.80487804878049,56.19512195121952
25005640800,"Census Tract 6408, Bristol County, Massachusetts",Bristol,49.89043097151205,50.10956902848795
25005640901,"Census Tract 6409.01, Bristol County, Massachusetts",Bristol,84.00407539480386,15.99592460519613
25005641000,"Census Tract 6410, Bristol County, Massachusetts",Bristol,94.13145539906104,5.868544600938967
25005641101,"Census Tract 6411.01, Bristol County, Massachusetts",Bristol,95.10204081632652,4.8979591836734695
25005641200,"Census Tract 6412, Bristol County, Massachusetts",Bristol,83.53576248313091,16.464237516869098
25005641300,"Census Tract 6413, Bristol County, Massachusetts",Bristol,76.76646706586826,23.233532934131738
25005641400,"Census Tract 6414, Bristol County, Massachusetts",Bristol,86.60598179453837,13.394018205461638
25005641500,"Census Tract 6415, Bristol County, Massachusetts",Bristol,68.84226884226884,31.157731157731156
25005641600,"Census Tract 6416, Bristol County, Massachusetts",Bristol,41.40625,58.59375
25005641700,"Census Tract 6417, Bristol County, Massachusetts",Bristol,49.252418645558485,50.747581354441515
25005641800,"Census Tract 6418, Bristol County, Massachusetts",Bristol,69.22257720979765,30.77742279020234
25005641900,"Census Tract 6419, Bristol County, Massachusetts",Bristol,71.84014869888475,28.15985130111524
25005642000,"Census Tract 6420, Bristol County, Massachusetts",Bristol,80.50314465408806,19.49685534591195
25005642100,"Census Tract 6421, Bristol County, Massachusetts",Bristol,84.39474963539134,15.605250364608652
25005642200,"Census Tract 6422, Bristol County, Massachusetts",Bristol,55.061250805931664,44.93874919406834
25005642300,"Census Tract 6423, Bristol County, Massachusetts",Bristol,18.574766355140188,81.42523364485982
25005642400,"Census Tract 6424, Bristol County, Massachusetts",Bristol,43.75484871993794,56.24515128006207
25005642500,"Census Tract 6425, Bristol County, Massachusetts",Bristol,27.896568871208355,72.10343112879166
25005644101,"Census Tract 6441.01, Bristol County, Massachusetts",Bristol,13.932242101256186,86.0677578987438
25005644102,"Census Tract 6441.02, Bristol County, Massachusetts",Bristol,15.882678472606528,84.11732152739347
25005644200,"Census Tract 6442, Bristol County, Massachusetts",Bristol,18.372423596304195,81.62757640369581
25005645101,"Census Tract 6451.01, Bristol County, Massachusetts",Bristol,14.541176470588235,85.45882352941176
25005645102,"Census Tract 6451.02, Bristol County, Massachusetts",Bristol,14.982728842832469,85.01727115716753
25005645103,"Census Tract 6451.03, Bristol County, Massachusetts",Bristol,7.83210731285158,92.16789268714842
25005646101,"Census Tract 6461.01, Bristol County, Massachusetts",Bristol,17.683322517845554,82.31667748215445
25005646103,"Census Tract 6461.03, Bristol County, Massachusetts",Bristol,17.277035760448083,82.72296423955193
25005646104,"Census Tract 6461.04, Bristol County, Massachusetts",Bristol,18.12907904278463,81.87092095721538
25005650101,"Census Tract 6501.01, Bristol County, Massachusetts",Bristol,29.18002748511223,70.81997251488778
